35, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
36, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
37, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
38, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
39, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
40, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
41, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
42, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
43, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
44, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
45, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
46, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
47, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
48, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
49, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
50, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
51, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
52, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
53, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
54, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
55, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
56, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
57, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
58, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
59, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
60, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
61, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,  0.00000000000000E+0000
62, 6, 5, 6, 6, 5, 6, 5, 6, 6, 6,  4.83045891539648E-0001
63, 5, 5, 6, 5, 5, 5, 6, 6, 5, 6,  5.16397779494322E-0001
64, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
65, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
66, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
67, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
68, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
69, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
70, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
71, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
72, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
73, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
74, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
75, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
76, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
77, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
78, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
79, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
80, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
81, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
82, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
83, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
84, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
85, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
86, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
87, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
88, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
89, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
90, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
91, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
92, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
93, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
94, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
95, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
96, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
97, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
98, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
99, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
100, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
101, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
102, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
103, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
104, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
105, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
106, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
107, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
108, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
109, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
110, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
111, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
112, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
113, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
114, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
115, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
116, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
117, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
118, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
119, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
120, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
121, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
122, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
123, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
124, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
125, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
126, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
127, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
128, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
129, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
130, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
131, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
132, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
133, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
134, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
135, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
136, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
137, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
138, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
139, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
140, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
141, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
142, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
143, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
144, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
145, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
146, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
147, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
148, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
149, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
150, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
151, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
152, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
153, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
154, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
155, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
156, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
157, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
158, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
159, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
160, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
161, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
162, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5,  4.21637021355784E-0001
163, 4, 5, 5, 4, 4, 4, 4, 5, 4, 4,  4.83045891539648E-0001
164, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
165, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
166, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
167, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
168, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
169, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
170, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
171, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
172, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
173, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
174, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
175, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
176, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
177, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
178, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
179, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
180, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
181, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
182, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
183, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
184, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
185, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
186, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
187, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
188, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
189, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
190, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
191, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
192, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
193, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
194, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
195, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
196, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
197, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
198, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
199, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
200, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
201, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
202, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
203, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
204, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
205, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
206, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
207, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
208, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
209, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
210, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
211, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
212, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
213, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
214, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4,  4.21637021355784E-0001
215, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5,  3.16227766016838E-0001
216, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4,  4.21637021355784E-0001
217, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5,  4.83045891539648E-0001
218, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
219, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
220, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
221, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
222, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
223, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
224, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5,  3.16227766016838E-0001
225, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
226, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
227, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
228, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
229, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
230, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
231, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
232, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
233, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
234, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
235, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,  0.00000000000000E+0000
236, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5,  4.83045891539648E-0001
237, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4,  5.16397779494322E-0001
238, 5, 5, 5, 4, 5, 4, 5, 4, 4, 4,  5.27046276694730E-0001
239, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4,  4.83045891539648E-0001
240, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
241, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
242, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
243, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
244, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
245, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
246, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
247, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
248, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
249, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
250, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
251, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
252, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
253, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
254, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
255, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
256, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
257, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
258, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4,  0.00000000000000E+0000
259, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3,  3.16227766016838E-0001
260, 4, 3, 3, 3, 4, 4, 4, 4, 3, 4,  5.16397779494322E-0001
261, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4,  5.27046276694730E-0001
262, 3, 4, 4, 3, 3, 3, 3, 4, 3, 3,  4.83045891539648E-0001
263, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3,  3.16227766016838E-0001
264, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
265, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
266, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
267, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
268, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
269, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
270, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
271, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
272, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
273, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
274, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
275, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
276, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
277, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
278, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
279, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
280, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
281, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
282, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
283, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
284, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
285, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
286, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
287, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
288, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
289, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
290, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
291, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
292, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
293, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
294, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
295, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
296, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
297, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
298, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
299, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
300, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
301, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
302, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
303, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
304, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
305, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
306, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
307, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
308, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
309, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
310, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3,  0.00000000000000E+0000
